action,adaptation,addiction,anticipation,anxiety,arousal,association,attention,autobiographical memory,balance,belief,categorization,cognitive control,communication,competition,concept,consciousness,consolidation,context,coordination,decision,decision making,detection,discrimination,distraction,eating,efficiency,effort,emotion,emotion regulation,empathy,encoding,episodic memory,expectancy,expertise,extinction,face recognition,facial expression,familiarity,fear,fixation,focus,gaze,goal,hyperactivity,imagery,impulsivity,induction,inference,inhibition,insight,integration,intelligence,intention,interference,judgment,knowledge,language,language comprehension,learning,listening,localization,loss,maintenance,manipulation,meaning,memory,memory retrieval,mental imagery,monitoring,mood,morphology,motor control,movement,multisensory,naming,navigation,object recognition,pain,perception,planning,priming,psychosis,reading,reasoning,recall,recognition,rehearsal,reinforcement learning,response inhibition,response selection,retention,retrieval,reward anticipation,rhythm,risk,rule,salience,search,selective attention,semantic memory,sentence comprehension,skill,sleep,social cognition,spatial attention,speech perception,speech production,strategy,strength,stress,sustained attention,task difficulty,thought,uncertainty,updating,utility,valence,verbal fluency,visual attention,visual perception,word recognition,working memory
-4.997508049,-1.963458538,-0.526236415,-0.797206759,0.334655225,-0.085163392,-2.325998545,-5.592985153,-0.842277944,-0.564936996,-1.75545907,-1.56372571,-3.771426916,-1.934464216,-1.615815997,-1.908938527,-0.787259638,-0.781072497,-2.2465837,-2.04074502,-3.541542053,-2.470182657,-2.632588625,-1.853410244,-0.271196485,-0.410682797,-2.329084873,-2.046861887,-0.707554698,-1.16477108,-0.573249102,-1.480837584,-0.962443233,-0.935563385,-1.13815546,0.601537228,0.642250061,-0.084882841,-0.520661116,1.503717899,-1.028741121,-1.461889267,-1.062525511,-3.163505077,-1.076226115,-3.077618837,-0.248685867,-0.264119506,-0.969260931,-3.229349852,-1.113200545,-3.695759296,-1.105461836,-0.998442888,-2.939096212,-2.489710093,-2.454456329,-4.709054947,-1.717276692,-3.363245726,-2.583712578,-0.751995683,-0.90606761,-1.797746181,-2.751328945,-2.465701103,-4.191321373,-1.342708707,-1.60111022,-2.907801628,0.098178223,0.097502314,-2.650168419,-4.293638706,-2.467874289,-1.913259745,0.186751947,-0.536418021,-1.54151237,-4.171370983,-2.508520603,-1.539524913,-1.044253111,-3.964827299,-1.850508571,-1.438961625,-1.860801101,-1.552073359,-0.27423951,-2.366380453,-1.679176927,-0.825018466,-2.444627047,0.990842402,-0.784369111,-1.414276242,-2.669184208,-1.840435624,-1.259549379,-2.062375069,-1.041026354,-1.706101894,-2.04680872,-0.898296297,-1.450547695,-1.959143281,-1.827147245,-2.033214569,-2.119091034,-2.377423286,0.237440556,-1.124593139,-2.388747215,-2.687268734,-1.371173978,-1.283659458,-0.139177695,-0.280327678,-0.986778677,-1.840777516,-1.340284467,-1.572024226,-4.711159706
2.261875391,2.609764814,0.941474557,1.155498743,1.570636153,-0.630559742,1.333254218,5.796251774,-0.397019118,-0.016659653,-0.147638053,2.109718561,1.383148432,1.318287253,3.088712931,1.118454814,0.805607915,0.696716428,1.555663228,-0.05867976,3.275183916,1.890130281,2.356252432,3.376570225,0.516525924,2.6524508,1.696731687,-0.481465906,2.531738758,0.751042485,0.409303516,4.178337097,1.126333714,0.538936913,1.939805031,0.997862279,3.874967813,3.980931759,0.635730445,2.706964493,2.201167345,1.273803115,2.275591612,2.308341503,0.626479149,0.921907544,0.963889837,0.296705991,-0.089808717,1.071106553,2.144388199,3.380929947,1.108219147,0.197113752,2.549704313,1.528481364,0.50569278,1.958321095,-0.810845733,3.364858389,-1.021898985,0.473247737,1.455624819,0.638418615,1.251017213,1.165020823,4.315739632,-0.423741311,0.600978732,1.344378471,0.98009032,-0.067862809,0.310891062,0.189945802,2.552731037,3.344610929,1.145528555,4.666127205,-1.205176473,7.190016747,1.224858999,3.039863348,1.396664619,3.769208431,0.819376886,0.032893687,5.830991268,1.128981352,1.383542418,-0.141427785,2.510339737,1.654610634,1.735846877,0.953456163,-0.133210823,0.712009668,0.592526376,2.101225853,3.014899969,1.853390217,-0.273490518,-1.360132933,0.432018638,2.052419186,0.010029878,3.386255741,0.546448886,1.290027142,1.10950017,1.330732584,-0.327011406,-0.160920024,2.913057089,1.789545894,-0.253877431,-0.180794924,0.359702259,0.465574294,1.233860254,3.751034737,4.52477932,0.373128057,2.627957821
-5.758520126,-1.857540131,-1.335029364,-3.025552511,-2.115509987,-2.225886583,-3.532483339,-7.287682533,-1.133416414,-1.986000776,-2.041530132,-2.003761768,-4.401153088,-1.942484379,-1.543045998,-2.448188305,-1.383636713,-1.075512528,-3.520304918,-2.424306393,-4.729090214,-4.078075886,-3.961325884,-2.118975878,-1.344188929,-1.111000299,-2.956506491,-2.542596102,-3.844521284,-2.6174438,-2.133150101,-2.417833805,-1.256758571,-0.999671221,-0.227699295,-0.27861464,3.392350435,-0.931110263,-0.357037634,-1.871302485,-1.885603189,-2.677456856,-0.992417991,-3.738417387,-2.17255044,-3.093861818,-0.888638914,-1.451592207,-1.265082717,-3.892318249,-2.516923666,-3.830977201,-1.619364738,-1.171191692,-3.489243507,-2.974966288,-2.511585951,-4.891657829,-1.143684506,-4.132174969,-2.435319185,-1.229889154,-2.484797001,-2.69934845,-2.635270596,-2.355546951,-5.512823582,-1.571255445,-1.554450631,-3.1972363,-0.985712647,-0.807904959,-2.95499897,-5.396634102,-1.987663746,-1.649791002,0.587268591,-0.269782454,-3.39213419,-5.187366486,-3.194810867,-1.232910872,-1.324669719,-3.85349822,-1.93130374,-1.674802661,-1.963231921,-1.77255106,-1.423412442,-2.706511974,-1.811778426,-0.852267802,-3.099381208,-1.691421747,-1.598324299,-2.707474947,-2.646528006,-3.061868429,-1.818168283,-2.166355371,-0.641576171,-1.758332491,-1.589275956,-1.562204123,-1.756004691,-2.215455055,-1.496307254,-1.892080545,-1.985050321,-2.625509501,-1.782027602,-1.223249078,-2.233451605,-3.326460361,-2.144231796,-1.269612432,-1.300259352,-1.973147154,-1.174838781,-1.779155731,-1.77687335,-1.758113742,-5.419266224
6.727474689,5.744123936,0.266805798,2.180927515,3.136521101,2.461451054,3.274932384,8.260781288,-0.234347209,0.332590908,-0.029799568,4.47409296,2.037925005,3.486295462,2.685819626,1.700711489,2.42988801,1.551441431,3.456811428,1.218297839,3.105838299,1.127195239,4.118367672,4.820276737,2.735054016,2.245002508,2.307584763,0.27324003,6.879475594,1.691552281,2.908065319,9.603844643,2.298558712,0.196403027,4.533871651,1.297501683,10.43183041,5.899393559,3.342337132,5.056462765,2.307380199,3.302179575,4.144554615,3.150665522,0.836240232,2.207888365,-0.296863824,0.915699959,0.123207852,1.534202695,1.93184638,5.011583805,-0.140594274,2.266922951,4.570956707,3.241371632,3.349584818,5.241454601,0.290295124,4.524715424,0.224775717,1.075814247,1.205817103,2.849285841,2.999780416,2.879934072,9.127387047,1.65340364,0.555401087,1.550672293,2.158012152,1.010955334,1.211993337,1.432777405,3.448860645,4.055038929,2.791784525,7.737704754,-0.265675753,11.3827219,1.654606462,4.087076664,1.282910705,7.287343502,1.050483704,2.032031536,12.92233372,0.85042876,2.179088116,0.570470154,1.787606835,2.269619226,4.77009058,1.985083461,0.221010685,0.867533267,0.411389917,2.03632617,3.187263966,2.117841482,0.223479673,-0.842928827,1.793896079,0.979057968,3.291344166,2.756888866,1.011755228,0.979774475,1.098238587,3.405762434,0.635331452,0.367925316,3.698021173,3.046751499,0.406010479,1.880823016,0.06175328,4.983649254,1.02415669,4.627452374,5.952148914,3.537337065,5.678616524
-2.072928667,1.188786507,0.236543417,-0.950177491,-0.665847361,-0.120116852,-1.257901669,-2.749669313,2.211530924,-1.116719127,-1.717759967,0.718225121,-1.489051938,-0.633020997,0.178303823,-0.851637363,-0.231740341,1.860434175,-0.495803177,-1.898269415,-1.903768897,-2.083815098,-1.476967216,-0.116519108,0.29289338,-0.793279111,-1.005501151,-0.803568661,0.494737774,-0.385005116,-1.496012211,3.163931847,2.760504723,-0.37478295,1.750738382,1.038510799,2.464383364,0.814653516,1.941583991,1.041964293,-0.068947569,-1.220981002,0.537115097,-1.535690784,-0.112875551,-0.803114295,-0.795096874,-0.45935303,-0.655515194,-2.43890214,-0.324732065,-0.83670783,-0.817555547,-0.720999718,-1.752502322,-1.440251708,-0.547601461,-2.25488925,0.171073616,0.204502597,-0.998687863,-0.188553035,-0.77621448,-0.915803552,-0.69524622,-1.033144712,1.793949366,0.513213754,1.133968949,-1.811632872,-0.281451434,1.108324766,-1.644044638,-3.595994473,-0.162066087,-0.558989584,2.961319923,2.425342798,-2.176423788,-0.560488105,-1.881328583,0.334814072,-0.55843395,-1.614748955,-1.153681993,1.279496908,3.463934898,-0.898655891,0.130511448,-1.54574573,-1.308137298,-0.100264847,1.147302628,-0.43304354,-1.199627519,-1.400305748,-1.346450329,-0.824310422,-0.788728535,-1.188951015,2.076113224,-1.394472837,-1.025878668,0.644045174,-1.044010162,-1.938497782,0.179545015,-1.863657713,-0.945697069,-0.017166492,-0.59284997,-0.123378247,-0.933430076,-0.474836081,-1.193966389,-0.319033891,0.019231893,-0.061452407,-1.045928955,-0.855289459,-0.324706554,-0.015500393,-2.91493988
2.294240713,4.44374752,0.083065294,1.016638041,1.344055295,2.029678345,0.898147404,3.046041012,2.189236879,-0.44600296,-1.168834209,3.939292669,0.703936458,1.464723825,0.832831025,0.372983485,2.108961105,2.113199711,2.664445877,0.406213075,0.655375719,-0.453633606,2.240068436,3.501476288,1.075066686,0.217353374,1.235702515,0.406611502,5.570388317,2.397365093,0.951610982,7.952311993,4.224170208,0.543373227,2.77773571,1.550402641,7.909018517,3.71168828,3.824198484,3.294900894,1.293888927,0.616305709,3.697976828,1.182092905,0.382445216,0.990131855,-0.250112295,0.137627155,1.227750301,0.528707266,1.349645972,2.206025362,-0.085612409,0.834690273,1.274292469,1.324082375,1.733060956,0.924633861,-0.066053905,2.763825655,-0.932237148,0.837287426,0.385388464,0.249105066,0.507484078,1.197028279,6.792274952,2.046299458,1.726498604,0.6404531,1.008334875,0.244280979,-0.511490583,-0.85910821,1.819409609,1.763064504,5.976264477,5.439943314,-0.023100423,6.765371323,0.61632061,3.032913446,0.496816099,1.336809278,0.501330674,2.71810317,8.879310608,-0.531928897,1.642726183,0.227628544,0.444107533,1.21442771,4.249803543,0.984202504,-0.123803914,0.502544582,-0.827766538,0.847656012,0.803918719,0.48891145,1.454610586,-0.456486732,0.790949047,0.628757894,2.013162851,0.39056477,0.975419283,-0.621897161,0.109924912,1.968660593,0.301756918,-0.094484262,1.077289581,1.857564688,-0.51978761,1.044318676,0.366333812,3.621156454,-0.832829416,0.833257556,3.10927248,1.398921132,0.716840923
4.732792377,2.162318945,0.167869046,-1.222197533,0.794727445,0.184210449,2.289344788,5.595979691,1.102286458,0.690098166,3.880583525,1.215076447,1.254027843,2.90011549,1.164655209,0.177839518,-0.200306162,0.809726298,2.370146036,-0.463707775,0.382909715,-0.224577248,3.238125801,2.588763237,1.271085024,-0.244818479,1.083615184,1.026652098,3.304187298,1.479098797,5.656533241,0.636304259,0.179712415,0.019762572,1.002796412,-0.363924503,2.437038898,3.238285542,0.773525178,2.734449387,0.240459412,0.790195525,5.009165287,1.409839869,2.552490711,-0.900214434,-0.347083092,0.149155647,2.013883591,2.981993437,0.839583576,3.231157303,1.016707182,3.745621681,0.078928612,0.651932657,2.715116501,3.031953573,0.312863827,0.690762043,2.880927324,0.741590321,-0.253145278,1.551197052,1.402201772,0.984920144,1.176296353,0.577977657,0.555420876,0.734705508,-0.458113283,0.686205804,-0.070334248,0.539028525,1.828373313,-0.337638497,1.196854353,0.922089219,0.387349814,5.208981514,-0.343209893,0.383324891,1.427259088,0.968745232,2.005242586,-0.031955399,2.744355679,0.106868878,-0.080139063,2.227961302,0.533378959,-0.150608957,1.062127829,-0.983506739,0.467241466,2.961994171,-0.180040956,0.469349205,2.369279861,2.181326628,1.103427768,0.609369755,0.965732455,-0.283822119,6.58517313,2.675496101,1.181333303,0.55462575,0.014977918,0.94016552,0.218948469,-0.67960608,0.12277437,1.630355239,1.051015139,0.359544218,1.310059309,1.002614379,0.135909989,1.333617926,1.213251829,0.968932807,0.878573537
2.234315872,1.975303292,0.884120047,0.851621568,-0.173142239,-0.33681339,0.585599959,6.919564247,0.358444631,-0.055012789,0.258690864,0.739937127,0.722738206,0.193143159,1.317699552,-0.178597778,1.007441521,-0.228504181,0.801639378,-1.235658407,1.007052183,0.995651066,2.821430445,1.609465003,0.856938243,-0.350845158,1.970478177,0.016349075,-0.394056857,0.140222207,0.87640059,3.992849112,3.010214329,-0.536996067,0.37854591,0.084559262,1.985881448,0.483824909,0.688189447,-0.111371689,2.114341259,1.033959389,3.433419704,2.735710382,0.069757715,0.462336808,1.251078129,0.002798963,0.454817504,-0.022764927,1.594696403,0.885331333,0.510474145,-0.601955175,0.303597093,2.114658833,2.252877712,0.677219391,0.080068618,1.5549196,-0.641845345,2.904847145,0.358675361,1.710916638,1.427866817,0.19479546,4.764461517,1.145398974,1.554021597,0.918615639,-0.01920229,0.683216929,0.151780307,0.066352993,0.693591297,0.881950617,4.487978458,2.78284049,-0.890606999,4.017656326,1.997370243,1.934204698,0.285384715,1.497848511,1.798832536,-0.189514086,3.438737869,0.252255142,-0.560807705,-0.175639346,1.185096264,0.413198084,2.781472445,0.971323073,-0.161664829,-0.018279867,0.340538174,0.913917065,1.132577062,3.324531794,0.590895057,-0.188533738,1.678413272,-1.062598467,0.253273666,5.569817066,-0.673781157,-0.483548552,0.839266539,0.16152817,-0.691165328,-0.35253045,2.479816914,1.507560134,0.354441822,2.756750584,0.347582966,0.449305564,0.18243511,2.176229715,2.731246233,1.509098649,2.856673002
3.547872543,0.629333079,1.375096679,0.067002773,2.88826251,0.864588261,2.536329031,6.300437927,1.751409411,0.975803971,4.714249134,0.423320472,4.217609406,1.299336076,1.667075634,1.304769039,2.641935587,0.16012682,2.403436184,-1.107151747,1.738580585,1.213002205,5.263104916,1.793027401,1.297677517,-0.186117291,2.008566618,1.159074903,2.48370409,2.824862003,4.054643631,3.819667339,3.034427881,0.720632434,0.336181343,0.637677372,1.2662462,0.572321475,1.387556553,3.349485636,0.729516208,0.399037331,2.424250364,3.406375408,2.528525829,-0.583200872,0.813250065,0.167482495,1.351184964,5.334314823,2.494690418,1.654094815,1.067472458,4.610858917,1.024393678,1.91885972,3.874069691,2.067541838,1.124424577,2.318507195,0.854886174,0.613010764,0.327957839,2.519850254,2.061190844,1.073877573,4.484451771,2.565910101,0.276052356,4.433347702,1.204420924,0.056896649,0.278736234,0.096837528,0.34706831,-0.742416918,0.986962974,0.230308741,1.079293609,0.673772156,1.426619172,1.017770052,0.845690429,1.415472388,3.606444836,2.393466473,3.095473051,-0.67902106,0.984189212,5.478137016,1.053548932,0.235344797,3.662415028,0.224382997,-0.123405106,3.300919533,-0.432120532,3.503351688,2.063368559,0.662799716,0.708256364,-0.070722058,0.92553246,-0.387005538,3.738794088,2.771892309,-0.323737234,1.030888796,2.629528046,1.019734621,-0.508392334,0.188095301,-0.19771567,1.990766168,2.212697029,1.185659528,1.454591513,1.300233483,0.046469461,0.797112644,0.433543772,1.23445189,1.754004717
4.010890484,2.906111717,0.21529597,0.916862607,-0.199298427,0.174433649,2.274580956,9.839051247,2.449761391,-0.234732389,1.609937906,2.975748539,4.100999355,1.864511251,2.316475391,1.166851163,1.265180826,0.323562741,3.646985292,1.244644761,4.172685623,2.561376572,4.664530754,2.945363283,2.032225609,-0.151604921,2.487468004,2.499193668,0.456198424,-0.319241852,-0.680182695,4.964780807,4.38880682,0.631680191,1.597443819,0.158253923,1.242728472,-0.195614457,3.233056307,-0.694994509,3.113034725,1.53522718,1.74957943,3.917289495,1.321753263,2.130798817,1.966163516,1.751249075,1.378737211,1.567398667,1.023782849,2.922252655,1.681796193,1.639070153,3.264569044,4.522838593,3.196822166,3.112581015,1.213057041,3.798503876,0.373294711,1.654480696,0.808918715,3.17488122,2.954751968,2.069688082,10.86773109,3.670233488,2.583420277,1.746733665,1.533093691,0.343577951,1.343772173,0.447452784,2.662363291,0.340371668,4.005163193,1.623550653,-1.641889334,2.607055426,3.419556141,2.506942749,-0.328833193,4.259891033,2.665616989,2.837579727,5.52984333,0.008925145,1.231697202,0.974885643,1.095961571,0.396566391,7.6929636,0.762722433,-0.511032879,2.866305351,4.177350521,1.191990137,1.721784592,4.688827991,1.734722733,1.218560457,2.092980146,0.754506409,0.810271978,5.058114052,-0.339957565,0.386398613,2.989980459,2.82767272,0.278178662,0.0318771,5.036280155,2.028097391,2.141945362,3.455514669,0.223847106,1.158756137,-0.293526262,3.111258507,1.236965299,0.8268435,8.20938015
4.680893898,1.208210707,-0.998112977,-0.563255548,-0.001538245,0.759549081,0.88511914,5.053023815,2.533756971,0.705003381,1.346785665,-0.971443951,-1.148417354,3.221287012,0.065621711,-0.926652849,1.484259844,0.112756319,1.781093597,0.133681402,-0.727609456,-0.983219147,1.937263489,0.456201464,1.846497893,-0.307815522,0.761659741,-0.375349343,2.699137688,1.42500627,2.721530199,0.627174318,0.256728113,-1.603161097,1.604549289,0.010445025,0.686793149,2.676832676,1.204481959,1.994882703,1.932679653,0.221442044,5.484459877,0.380651385,0.808600724,1.108776093,-0.095097765,0.263823807,0.819674373,-0.135240257,1.128599167,2.06031251,-0.603018582,1.780874848,-0.009930301,-0.037142914,0.848598719,-0.152453437,-0.231257007,-1.034133673,-0.172080711,1.532807469,0.314252675,-0.619026423,-0.298630923,0.504279315,0.799952328,1.944261193,2.024506569,1.346263409,-0.724717855,1.183606029,-0.073998921,1.110357404,2.943463326,0.27970618,1.306155682,2.672058821,-0.631107926,6.493830204,0.618845522,-0.01037194,-0.658527434,0.429113597,-0.320123762,-0.302930504,2.51121068,-0.520979226,-0.780944943,-0.637913465,1.100615978,0.003869148,0.725024402,-0.613562286,-0.512937784,1.00457263,-1.106277466,-0.582058489,0.755051851,1.336637616,0.856717348,-0.045108959,-0.880008459,-0.624147713,3.188803434,2.878601551,0.862571955,-0.843199551,1.138694286,0.177312702,-0.566227496,0.046257529,-0.391014278,1.593868613,0.479390115,0.393624693,0.113816619,0.987618506,-0.217133671,1.182836652,2.353927374,0.142776802,-1.407625794
8.845201492,5.904557228,2.301100492,3.522812605,2.403805494,1.725992799,5.162880898,19.46565056,1.072325587,3.276731253,1.762284756,3.371939659,11.62743187,0.914129436,4.157757759,4.269098282,1.819638491,-0.222167358,8.663084984,4.347558022,9.110560417,7.37010479,8.232719421,8.735063553,3.692647219,1.185128808,4.930364609,6.729392052,2.928869009,2.096980095,1.348230243,7.677774429,3.394501925,3.560074568,2.857789755,0.096346155,0.673874378,0.277410388,7.551194668,-0.115000956,5.318866253,5.886463165,3.54341507,9.310553551,3.179358721,7.354310036,2.330865383,1.83123374,1.958539605,9.109308243,3.731008768,7.227732658,4.410720825,3.188988209,9.000566483,6.843150139,4.98242569,6.931445122,1.527663112,9.203401566,3.452574968,5.680610657,1.667274117,11.66411781,8.045413017,3.03199172,21.85487556,5.124684334,4.248332024,9.180294991,1.277424335,0.974363625,5.324882507,7.478826523,3.962061405,0.530873895,4.999778748,2.233705997,3.704601288,8.962810516,6.919466972,3.657333612,0.50937289,4.751216412,5.492136955,2.215399265,7.695178986,5.051714897,1.735510468,8.483921051,6.445544243,3.345118284,9.044005394,1.130092263,1.854886651,4.365672588,6.954370022,5.571656704,4.276272774,5.415252209,1.355780363,2.500025749,6.501044273,1.781577945,3.925433397,8.830216408,1.990576744,1.740334511,6.244755268,4.9161973,2.551725149,2.315220594,8.922249794,4.865202427,3.965076208,7.718856812,2.6474998,1.747306108,1.65359807,6.008433342,2.156324148,1.53385663,23.46637917
1.830844522,0.576147437,0.767633975,-0.157173395,0.49403125,0.168218002,1.06056118,5.751763344,4.439705849,1.648770213,0.850014031,-0.06920664,0.565061092,0.740931273,0.576686442,-0.422302395,2.338782549,0.280754,1.349752069,-0.902988911,0.25212118,0.258966118,1.952797413,0.561358988,0.595630229,-0.747727573,0.562129855,0.102892987,0.906150401,0.959376216,1.419122219,1.675537109,3.60799098,-1.105007052,0.944332421,-0.046142761,0.686340094,0.115313649,-0.09065292,1.273756862,1.595650196,1.670909166,1.364093184,1.702190757,1.382928133,0.23258628,0.296882451,0.407881469,0.210179314,0.506404936,1.036045551,0.81896776,-0.391093791,0.169600472,0.036539555,1.269446969,2.189118147,0.429004431,-0.151633799,-0.114707015,-0.256427467,1.647073984,0.836715043,0.783273876,0.211744547,1.274204135,3.488881826,2.882405996,1.553115964,1.348199487,0.019675011,0.110189684,-0.187092856,-0.581970811,1.234561324,0.276900649,2.361983776,1.188231468,-0.67039144,3.273141384,-0.368407607,0.928874016,-0.071682602,0.318786204,0.998982549,0.999412715,1.742323518,-0.565495729,-0.145772174,0.00258866,-0.84786284,0.130190596,3.79279089,-0.054997537,-0.910683095,1.281222463,-0.77130872,2.254706144,0.773661971,0.530814111,1.917304516,-0.046462595,-0.251503944,-0.380101144,2.742833138,1.837079644,-0.99966526,-1.040682554,2.490241766,0.720304787,0.280258447,0.373573393,1.549859881,2.703647614,0.186947525,1.198260307,0.231419548,0.726303756,1.441009164,1.497135401,1.560589194,1.870069742,0.066955529
3.618007421,1.963478804,1.648196459,0.463610947,2.166242599,0.585089505,3.100591183,7.805727959,2.260639429,0.996541083,2.843919754,0.835471332,6.712522507,0.771648169,1.257693529,2.485049248,1.895396471,0.100543335,4.614942551,-0.420361996,3.9039042,3.422414541,4.497981071,1.684548378,1.545687318,-0.087801971,2.662193775,2.109123707,2.579896688,3.51782012,0.622971714,2.637880325,2.419111013,2.5444417,0.100443088,0.040673394,0.258531839,-0.162437946,3.197937965,0.573969364,1.052073479,1.840976954,1.380208731,3.946268559,2.805440426,2.375181675,2.054559708,0.509791791,1.806280017,5.382164001,3.170564413,3.013204575,2.070615053,4.080904961,1.923674703,3.822147131,3.666512251,2.853858471,1.456383228,2.378766537,0.995485604,1.636292934,0.669734478,4.420063019,1.706741095,1.880853891,8.397689819,4.440788269,1.593158841,6.210728168,1.519259214,0.4502514,1.332226038,0.909869254,0.985325933,0.612725973,0.370245099,0.412874371,0.67138207,1.306101561,2.486500502,1.640242696,0.794145525,1.163640738,3.784846783,1.980199814,3.874483824,0.735083461,1.371934652,5.544853687,2.444058418,1.036498308,4.720498562,-0.231420338,0.171693221,2.740551472,1.38337779,4.235869884,2.939096451,0.962932348,1.525242329,0.138996631,2.633556843,0.330668032,2.753529072,1.408984661,0.776704788,0.443458796,4.264507294,2.394683838,0.146902472,0.494555831,2.27418828,3.481583118,3.214742422,2.451605797,1.37403965,0.877462983,0.285444707,2.009429455,-0.056112193,-0.314641535,6.812609196
6.777468681,3.888816595,0.503916144,1.083582997,1.040431023,1.055601239,5.407110214,13.3221941,2.281710863,0.947253287,2.770345449,3.896705151,8.333559036,2.119390011,3.550046444,3.698925972,1.200488329,1.128904581,6.685151577,1.815325022,7.79432106,5.495473385,7.368499756,3.718253851,2.909224272,0.210786119,4.581637859,4.927529812,1.925693035,1.300300241,0.889820516,7.753119946,5.245578766,2.54078269,1.93980968,0.281977266,2.093851089,0.433956355,5.716266632,-0.92021668,4.479543686,3.114267111,2.257232428,5.718856335,2.468444586,4.71694994,3.924547911,1.901420116,3.741086006,6.074020863,2.783222437,5.694719315,3.31773448,4.051372051,6.301900387,5.975211143,5.947754383,6.302985668,2.078922987,7.082471848,1.440128803,1.722085953,1.659361601,7.835918903,5.137070656,3.518247604,17.7799511,6.228506088,3.605677843,6.959267616,1.302130103,0.987232208,3.014907122,2.774151564,3.549087763,0.85209316,3.05394721,2.059057236,-0.306860447,3.746480465,3.475049496,2.809994221,0.550721228,7.131391048,4.512796879,2.850674152,8.422699928,2.08733058,3.128461599,5.101444721,3.270571947,2.028033495,10.97442532,0.36516124,1.322107673,3.154053688,6.273894787,3.666514635,3.700362444,4.683542252,3.500212669,2.492002487,3.189428806,2.730630398,2.173891544,4.485301971,1.486461043,0.711069286,4.864805698,5.264386654,1.477651834,2.301867008,6.931036472,4.067378044,4.228917599,7.531911373,1.009698749,1.529644728,1.459665656,5.209178925,0.431102663,2.728033304,14.66657734
3.254354715,0.327111781,0.149119392,-0.38703993,1.076804042,1.205764651,2.880119801,6.651776791,5.506609917,1.816316724,4.556612015,1.116557002,3.259162903,2.095134497,2.226981163,2.575534344,2.590242863,1.600190639,3.339421749,-0.218004122,3.181545019,2.525130272,3.480574608,1.778715253,0.20730938,-0.534504294,2.427842855,2.024559498,2.473190784,2.470311403,2.459182978,3.450276613,4.212292671,-0.437137961,1.066291213,0.063439973,0.421346128,0.506165266,1.213856816,1.492333651,1.152850866,2.732074976,0.44173038,3.698714256,2.234982491,0.52401638,0.710940301,-0.000603752,2.626792431,2.356410265,2.640739918,4.267407417,0.64946866,3.546677828,-0.326130271,3.324692965,5.535153866,2.547931433,1.20602119,1.791433096,0.944916964,2.168868065,1.597670794,1.688993216,1.780211568,2.608852148,6.536029339,4.98415184,1.618067026,3.558725119,0.794583976,0.745341957,0.147051677,-0.994149208,2.28999424,0.554707825,0.645977736,0.418795377,0.192101657,1.819526434,0.677638471,0.604941607,2.051397562,1.152122378,3.293866634,3.281680822,4.094049454,-1.009490967,0.62155813,1.367178202,0.298472494,0.957507372,5.772064209,-0.852180064,-0.410069257,3.553324223,0.778064847,5.457580566,3.051041126,-0.334520549,3.569667578,0.721570253,1.247750163,0.525385439,3.319308996,0.191497311,0.294063866,-0.083372086,3.820531368,2.519561291,0.157644734,1.12615335,1.957768083,3.848917961,1.549889207,0.888436615,0.937481821,1.653247714,0.975274146,1.052061081,1.754097581,1.621891856,2.506953955
-5.839556694,-2.134834051,-1.42163837,-3.707422018,-3.095218658,-3.178559303,-4.290524006,-7.355922222,-1.375589848,-1.517737508,-1.088162422,-2.000640631,-4.61770916,-1.877002001,-2.163383961,-1.763626695,-1.028487325,-1.348722339,-4.192974567,-2.650052547,-4.791484356,-4.2868433,-4.211156368,-2.985532284,-2.1987679,-1.576589465,-2.68081665,-3.035825729,-4.11247015,-2.314964533,-1.920231581,-4.721724987,-1.749351025,-1.019280553,-0.771506488,-1.472935557,0.998206496,-1.065701485,-1.387712955,-3.13269043,-2.078741074,-3.334297657,-1.410432935,-3.600098848,-2.436063766,-3.475468159,-1.809575558,-1.756289721,-1.528448343,-3.614379883,-2.642838478,-4.049361706,-1.402398705,-1.095246792,-3.39695406,-2.789945602,-3.463668108,-4.973025799,-1.247974038,-5.731440544,-2.584230661,-1.828196526,-2.359428644,-3.789311647,-3.494885445,-2.513090849,-7.80363512,-2.184027195,-1.877070427,-3.036459446,-1.766827464,0.032253761,-2.838130951,-5.34926796,-2.161330462,-2.319062948,-1.306943893,-0.784020543,-3.798393965,-5.687292099,-3.265539169,-1.688396573,-1.570616722,-3.78675127,-1.953588486,-1.87159121,-3.885293484,-2.015096188,-1.73869288,-2.196745634,-2.044296265,-1.085344076,-4.773354053,-2.195890665,-1.423279762,-3.171712399,-2.375204802,-2.845780611,-2.13809514,-2.106524229,-0.827975035,-1.985311985,-1.734698653,-1.361695409,-2.319696188,-2.496057272,-1.838717461,-2.141623259,-2.401799917,-3.097224712,-2.714124441,-1.213101864,-2.466030359,-3.732482195,-2.258929491,-2.033885479,-1.419306755,-2.187901497,-1.825606823,-2.010757685,-1.103267312,-1.944422722,-6.056689262
